Station Name,City,State,Date,AQI,Treated
"Chakala-Andheri East, Mumbai - IITM",Mumbai,Maharashtra,3,153,0
"Chembur, Mumbai - MPCB",Mumbai,Maharashtra,3,118,0
"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,Maharashtra,3,118,0
"Colaba, Mumbai - MPCB",Mumbai,Maharashtra,3,129,0
"Deonar, Mumbai - IITM",Mumbai,Maharashtra,3,161,0
"Ghatkopar, Mumbai - BMC",Mumbai,Maharashtra,3,205,0
"Kandivali East, Mumbai - MPCB",Mumbai,Maharashtra,3,117,0
"Kandivali West, Mumbai - BMC",Mumbai,Maharashtra,3,153,0
"Kherwadi_Bandra East, Mumbai - MPCB",Mumbai,Maharashtra,3,114,0
"Khindipada-Bhandup West, Mumbai - IITM",Mumbai,Maharashtra,3,103,0
"Kurla, Mumbai - MPCB",Mumbai,Maharashtra,3,111,0
"Malad West, Mumbai - IITM",Mumbai,Maharashtra,3,153,0
"Mazgaon, Mumbai - IITM",Mumbai,Maharashtra,3,132,0
"Mindspace-Malad West, Mumbai - MPCB",Mumbai,Maharashtra,3,123,0
"Mulund West, Mumbai - MPCB",Mumbai,Maharashtra,3,119,0
"Navy Nagar-Colaba, Mumbai - IITM",Mumbai,Maharashtra,3,147,0
"Powai, Mumbai - MPCB",Mumbai,Maharashtra,3,124,0
"Sewri, Mumbai - BMC",Mumbai,Maharashtra,3,153,0
"Shivaji Nagar, Mumbai - BMC",Mumbai,Maharashtra,3,153,0
"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,Maharashtra,3,119,0
"Sion, Mumbai - MPCB",Mumbai,Maharashtra,3,113,0
"Vasai West, Mumbai - MPCB",Mumbai,Maharashtra,3,151,0
"Vile Parle West, Mumbai - MPCB",Mumbai,Maharashtra,3,123,0
"Worli, Mumbai - MPCB",Mumbai,Maharashtra,3,110,0
"Ambazari, Nagpur - MPCB",Nagpur,Maharashtra,3,204,0
"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,3,225,0
"Opp GPO Civil Lines, Nagpur - MPCB",Nagpur,Maharashtra,3,218,0
"Ram Nagar, Nagpur - MPCB",Nagpur,Maharashtra,3,262,0
"Sneh Nagar, Nanded - MPCB",Nanded,Maharashtra,3,185,0
"Gangapur Road, Nashik - MPCB",Nashik,Maharashtra,3,265,0
"Hirawadi, Nashik - MPCB",Nashik,Maharashtra,3,167,0
"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,3,163,0
"Pandav Nagari, Nashik - MPCB",Nashik,Maharashtra,3,183,0
"Airoli, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,3,153,0
"Kopripada-Vashi, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,3,152,0
"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,3,117,0
"Nerul, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,3,127,0
"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,3,153,0
"Sector-19A Nerul, Navi Mumbai - IITM",Navi Mumbai,Maharashtra,3,153,0
"Sector-2E Kalamboli, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,3,108,0
"Tondare-Taloja, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,3,128,0
"Masoom Colony, Parbhani - MPCB",Parbhani,Maharashtra,3,247,0
"Gavalinagar, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,3,244,0
"Park Street Wakad, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,3,155,0
"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,3,203,0
"Thergaon, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,3,153,0
"Alandi, Pune - IITM",Pune,Maharashtra,3,193,0
"Bhosari, Pune - IITM",Pune,Maharashtra,3,153,0
"Bhumkar Nagar, Pune - IITM",Pune,Maharashtra,3,189,0
"Hadapsar, Pune - IITM",Pune,Maharashtra,3,153,0
"Karve Road, Pune - MPCB",Pune,Maharashtra,3,135,0
"Katraj Dairy, Pune - MPCB",Pune,Maharashtra,3,234,0
"MIT-Kothrud, Pune - IITM",Pune,Maharashtra,3,153,0
"Mhada Colony, Pune - IITM",Pune,Maharashtra,3,131,0
"Panchawati_Pashan, Pune - IITM",Pune,Maharashtra,3,153,0
"Revenue Colony-Shivajinagar, Pune - IITM",Pune,Maharashtra,3,139,0
"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,3,198,0
"Transport Nagar-Nigdi, Pune - IITM",Pune,Maharashtra,3,153,0
"Vijay Nagar, Sangli - MPCB",Sangli,Maharashtra,3,142,0
"Dnyaneshwar Nagar, Solapur - MPCB",Solapur,Maharashtra,3,125,0
"Ratandeep Housing Society, Solapur - MPCB",Solapur,Maharashtra,3,155,0
"Solapur, Solapur - MPCB",Solapur,Maharashtra,3,100,0
"Kasarvadavali, Thane - MPCB",Thane,Maharashtra,3,132,0
"Upvan Fort, Thane - MPCB",Thane,Maharashtra,3,164,0
"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",Ulhasnagar,Maharashtra,3,165,0
"Bolinj, Virar - MPCB",Virar,Maharashtra,3,162,0
"DM College of Science, Imphal - Manipur PCB",Imphal,Manipur,3,103,0
"Manipur University, Imphal - Manipur PCB",Imphal,Manipur,3,103,0
"JN Stadium, Shillong - Meghalaya PCB",Shillong,Meghalaya,3,48,0
"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,3,48,0
"Sikulpuikawn, Aizawl - Mizoram PCB",Aizawl,Mizoram,3,30,0
"PWD Juction, Kohima - NPCB",Kohima,Nagaland,3,57,0
"Hakimapada, Angul - OSPCB",Angul,Odisha,3,154,0
"Kalidaspur, Balasore - OSPCB",Balasore,Odisha,3,159,0
"Forest Office, Barbil - OSPCB",Barbil,Odisha,3,109,0
"Meher Colony, Baripada - OSPCB",Baripada,Odisha,3,101,0
"Lingraj Mandir, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,3,136,0
"Patia, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,3,135,0
"Tata Township, Bileipada - OSPCB",Bileipada,Odisha,3,158,0
"GM Office, Brajrajnagar - OSPCB",Brajrajnagar,Odisha,3,98,0
"Ferro Chrome Colony, Byasanagar - OSPCB",Byasanagar,Odisha,3,114,0
"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,3,153,0
"Jagamohanpur, Keonjhar - OSPCB",Keonjhar,Odisha,3,69,0
"Dabuna, Nayagarh - OSPCB",Nayagarh,Odisha,3,96,0
"Divisional Forest Office, Rairangpur - OSPCB",Rairangpur,Odisha,3,135,0
"Fertilizer Township, Rourkela - OSPCB",Rourkela,Odisha,3,72,0
"Raghunathpali, Rourkela - OSPCB",Rourkela,Odisha,3,220,0
"Sector-2, Rourkela - OSPCB",Rourkela,Odisha,3,135,0
"OMC Colony, Suakati - OSPCB",Suakati,Odisha,3,139,0
"Talcher Coalfields,Talcher - OSPCB",Talcher,Odisha,3,255,0
"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,3,135,0
"Jawahar Nagar, Puducherry - PPCC",Puducherry,Puducherry,3,76,0
"Golden Temple, Amritsar - PPCB",Amritsar,Punjab,3,227,0
"Hardev Nagar, Bathinda - PPCB",Bathinda,Punjab,3,123,0
"Civil Line, Jalandhar - PPCB",Jalandhar,Punjab,3,240,0
"Kalal Majra, Khanna - PPCB",Khanna,Punjab,3,234,0
"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,Punjab,3,269,0
"RIMT University, Mandi Gobindgarh - PPCB",Mandi Gobindgarh,Punjab,3,177,0
"Model Town, Patiala - PPCB",Patiala,Punjab,3,279,0
"Ratanpura, Rupnagar - Ambuja Cements",Rupnagar,Punjab,3,134,0
"Civil Lines,  Ajmer - RSPCB",Ajmer,Rajasthan,3,128,0
"Moti Doongri, Alwar - RSPCB",Alwar,Rajasthan,3,130,0
"Rati Talai, Banswara - RSPCB",Banswara,Rajasthan,3,114,0
"Bamboliya, Baran - RSPCB",Baran,Rajasthan,3,253,0
"Railway Colony, Barmer - RSPCB",Barmer,Rajasthan,3,104,0
"Krishna Nagar, Bharatpur - RSPCB",Bharatpur,Rajasthan,3,157,0
"Pratap Nagar, Bhilwara - RSPCB",Bhilwara,Rajasthan,3,248,0
"RIICO Ind. Area III, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,3,334,0
"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,3,217,0
"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,3,206,0
"New Colony, Bundi - RSPCB",Bundi,Rajasthan,3,221,0
"Shastri Nagar, Chittorgarh - RSPCB",Chittorgarh,Rajasthan,3,194,0
"Subash Chowk, Churu - RSPCB",Churu,Rajasthan,3,280,0
"Khatikan Mohalla, Dausa - RSPCB",Dausa,Rajasthan,3,169,0
"Raja Ganj, Dholpur - RSPCB",Dholpur,Rajasthan,3,195,0
"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,3,137,0
"Housing Board, Hanumangarh - RSPCB",Hanumangarh,Rajasthan,3,195,0
"Adarsh Nagar, Jaipur - RSPCB",Jaipur,Rajasthan,3,233,0
"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,3,342,0
"Police Commissionerate, Jaipur - RSPCB",Jaipur,Rajasthan,3,266,0
"RIICO Sitapura, Jaipur - RSPCB",Jaipur,Rajasthan,3,195,0
"Sector-2 Murlipura, Jaipur - RSPCB",Jaipur,Rajasthan,3,195,0
"Shastri Nagar, Jaipur - RSPCB",Jaipur,Rajasthan,3,290,0
"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,3,144,0
"Mudtra Sili, Jalore - RSPCB",Jalore,Rajasthan,3,124,0
"Rajlaxmi Nagar, Jhalawar - RSPCB",Jhalawar,Rajasthan,3,256,0
"Indra Nagar, Jhunjhunu - RSPCB",Jhunjhunu,Rajasthan,3,179,0
"Collectorate, Jodhpur - RSPCB",Jodhpur,Rajasthan,3,170,0
"Digari Kalan, Jodhpur - RSPCB",Jodhpur,Rajasthan,3,172,0
"Jhalamand, Jodhpur - RSPCB",Jodhpur,Rajasthan,3,157,0
"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,3,117,0
"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,3,148,0
"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,3,195,0
"Dhanmandi, Kota - RSPCB",Kota,Rajasthan,3,213,0
"Nayapura, Kota - RSPCB",Kota,Rajasthan,3,191,0
"Shrinath Puram, Kota - RSPCB",Kota,Rajasthan,3,295,0
"Karni Colony, Nagaur - RSPCB",Nagaur,Rajasthan,3,209,0
"Indira Colony Vistar, Pali - RSPCB",Pali,Rajasthan,3,175,0
"Pragati Nagar, Pratapgarh - RSPCB",Pratapgarh,Rajasthan,3,125,0
"Dhoinda, Rajsamand - RSPCB",Rajsamand,Rajasthan,3,137,0
"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,3,192,0
"Radhakishan Pura, Sikar - RSPCB",Sikar,Rajasthan,3,255,0
"Vedhaynath Colony, Sirohi - RSPCB",Sirohi,Rajasthan,3,74,0
"Old City, Sri Ganganagar - RSPCB",Sri Ganganagar,Rajasthan,3,222,0
"Shastri Nagar, Tonk - RSPCB",Tonk,Rajasthan,3,334,0
"Ashok Nagar, Udaipur - RSPCB",Udaipur,Rajasthan,3,122,0
"Zero Point GICI, Gangtok - SSPCB",Gangtok,Sikkim,3,63,0
"Keelapalur, Ariyalur - TNPCB",Ariyalur,Tamil Nadu,3,75,0
"Crescent University, Chengalpattu - TNPCB",Chengalpattu,Tamil Nadu,3,62,0
"Alandur Bus Depot, Chennai - CPCB",Chennai,Tamil Nadu,3,218,0
"Arumbakkam, Chennai - TNPCB",Chennai,Tamil Nadu,3,106,0
"Gandhi Nagar_Ennore, Chennai - TNPCB",Chennai,Tamil Nadu,3,89,0
"Kodungaiyur, Chennai - TNPCB",Chennai,Tamil Nadu,3,82,0
"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,3,133,0
"Manali, Chennai - CPCB",Chennai,Tamil Nadu,3,113,0
"Perungudi, Chennai - TNPCB",Chennai,Tamil Nadu,3,86,0
"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,3,71,0
"Velachery Res. Area, Chennai - CPCB",Chennai,Tamil Nadu,3,76,0
"PSG College of Arts and Science, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,3,153,0
"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,3,99,0
"Kudikadu, Cuddalore - TNPCB",Cuddalore,Tamil Nadu,3,89,0
"Semmandalam, Cuddalore - TNPCB",Cuddalore,Tamil Nadu,3,89,0
"Mendonsa Colony, Dindigul - TNPCB",Dindigul,Tamil Nadu,3,134,0
"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",Gummidipoondi,Tamil Nadu,3,156,0
"SIPCOT Phase-1, Hosur - TNPCB",Hosur,Tamil Nadu,3,89,0
"Kilambi, Kanchipuram - TNPCB",Kanchipuram,Tamil Nadu,3,30,0
"Kamadenu Nagar, Karur - TNPCB",Karur,Tamil Nadu,3,123,0
"Uchapatti, Madurai - TNPCB",Madurai,Tamil Nadu,3,64,0
"Velippalayam, Nagapattinam - TNPCB",Nagapattinam,Tamil Nadu,3,60,0
"Bombay Castel, Ooty - TNPCB",Ooty,Tamil Nadu,3,39,0
"Bharathidasan University, Palkalaiperur - TNPCB",Palkalaiperur,Tamil Nadu,3,68,0
"SIPCOT Industrial Park, Perundurai - TNPCB",Perundurai,Tamil Nadu,3,108,0
"SIPCOT Nathampannai, Pudukottai - TNPCB",Pudukottai,Tamil Nadu,3,58,0
"Chalai Bazaar, Ramanathapuram - TNPCB",Ramanathapuram,Tamil Nadu,3,56,0
"VOC Nagar_SIPCOT, Ranipet - TNPCB",Ranipet,Tamil Nadu,3,89,0
"Sona College of Technology, Salem - TNPCB",Salem,Tamil Nadu,3,89,0
"Parisutham Nagar, Thanjavur - TNPCB",Thanjavur,Tamil Nadu,3,45,0
"Meelavittan, Thoothukudi - TNPCB",Thoothukudi,Tamil Nadu,3,57,0
"St Joseph College, Tiruchirappalli - TNPCB",Tiruchirappalli,Tamil Nadu,3,84,0
"Municipal Corporation Office, Tirunelveli - TNPCB",Tirunelveli,Tamil Nadu,3,26,0
"Kumaran College, Tirupur - TNPCB",Tirupur,Tamil Nadu,3,117,0
"Vasanthapuram, Vellore - TNPCB",Vellore,Tamil Nadu,3,89,0
"Collectorate Office, Virudhunagar - TNPCB",Virudhunagar,Tamil Nadu,3,99,0
"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,3,115,0
"Central University, Hyderabad - TSPCB",Hyderabad,Telangana,3,123,0
"ECIL Kapra, Hyderabad - TSPCB",Hyderabad,Telangana,3,90,0
"ICRISAT Patancheru, Hyderabad - TSPCB",Hyderabad,Telangana,3,164,0
"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,3,167,0
"IITH Kandi, Hyderabad - TSPCB",Hyderabad,Telangana,3,119,0
"Kokapet, Hyderabad - TSPCB",Hyderabad,Telangana,3,57,0
"Kompally Municipal Office, Hyderabad - TSPCB",Hyderabad,Telangana,3,95,0
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",Hyderabad,Telangana,3,76,0
"New Malakpet, Hyderabad - TSPCB",Hyderabad,Telangana,3,74,0
"Ramachandrapuram, Hyderabad - TSPCB",Hyderabad,Telangana,3,76,0
"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,3,192,0
"Somajiguda, Hyderabad - TSPCB",Hyderabad,Telangana,3,102,0
"Zoo Park, Hyderabad - TSPCB",Hyderabad,Telangana,3,163,0
"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,3,117,0
"Kunjaban, Agartala - Tripura SPCB",Agartala,Tripura,3,117,0
"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,3,90,0
"Rohta, Agra - UPPCB",Agra,Uttar Pradesh,3,119,0
"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,3,159,0
"Sector-3B Avas Vikas Colony, Agra - UPPCB",Agra,Uttar Pradesh,3,116,0
"Shahjahan Garden, Agra - UPPCB",Agra,Uttar Pradesh,3,115,0
"Shastripuram, Agra - UPPCB",Agra,Uttar Pradesh,3,122,0
"New Collectorate, Baghpat - UPPCB",Baghpat,Uttar Pradesh,3,175,0
"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,3,192,0
"Civil Lines, Bareilly - UPPCB",Bareilly,Uttar Pradesh,3,175,0
"Rajendra Nagar, Bareilly - UPPCB",Bareilly,Uttar Pradesh,3,67,0
"Yamunapuram, Bulandshahr - UPPCB",Bulandshahr,Uttar Pradesh,3,267,0
"Nagla Bhau, Firozabad - UPPCB",Firozabad,Uttar Pradesh,3,93,0
"Vibhab Nagar, Firozabad - UPPCB",Firozabad,Uttar Pradesh,3,85,0
"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,3,201,0
"Loni, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,3,396,0
"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,3,261,0
"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,3,287,0
"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,3,181,0
"Knowledge Park - III, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,3,202,0
"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,3,225,0
"Anand Vihar, Hapur - UPPCB",Hapur,Uttar Pradesh,3,263,0
"Shivaji Nagar, Jhansi - UPPCB",Jhansi,Uttar Pradesh,3,138,0
"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,3,127,0
"IITK, Kanpur - IITK",Kanpur,Uttar Pradesh,3,175,0
"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,Uttar Pradesh,3,149,0
"Nehru Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,3,212,0
"Kalindi Kunj, Khurja - UPPCB",Khurja,Uttar Pradesh,3,175,0
"B R Ambedkar University, Lucknow - UPPCB",Lucknow,Uttar Pradesh,3,205,0
"Gomti Nagar, Lucknow - UPPCB",Lucknow,Uttar Pradesh,3,255,0
"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,Uttar Pradesh,3,317,0
"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,Uttar Pradesh,3,242,0
"Lalbagh, Lucknow - CPCB",Lucknow,Uttar Pradesh,3,377,0
"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,Uttar Pradesh,3,307,0
"Ganga Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,3,134,0
"Jai Bhim Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,3,212,0
"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,Uttar Pradesh,3,160,0
"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,3,91,0
"Eco Herbal Park, Moradabad - UPPCB",Moradabad,Uttar Pradesh,3,104,0
"Employment Office, Moradabad - UPPCB",Moradabad,Uttar Pradesh,3,111,0
"Jigar Colony, Moradabad - UPPCB",Moradabad,Uttar Pradesh,3,70,0
"Kashiram Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,3,114,0
"Lajpat Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,3,175,0
"Transport Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,3,84,0
"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,Uttar Pradesh,3,152,0
"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,3,268,0
"Sector - 62, Noida - IMD",Noida,Uttar Pradesh,3,309,0
"Sector-1, Noida - UPPCB",Noida,Uttar Pradesh,3,197,0
"Sector-116, Noida - UPPCB",Noida,Uttar Pradesh,3,233,0
"Jhunsi, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,3,95,0
"Motilal Nehru NIT, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,3,121,0
"Nagar Nigam, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,3,115,0
"Ardhali Bazar, Varanasi - UPPCB",Varanasi,Uttar Pradesh,3,153,0
"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,3,122,0
"IESD Banaras Hindu University, Varanasi - UPPCB",Varanasi,Uttar Pradesh,3,75,0
"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,3,141,0
"Omex Eternity, Vrindavan - UPPCB",Vrindavan,Uttar Pradesh,3,101,0
"Doon University, Dehradun - UKPCB",Dehradun,Uttarakhand,3,82,0
"Govt. Girls Inter College, Kashipur - UKPCB",Kashipur,Uttarakhand,3,85,0
"Shivaji Nagar, Rishikesh - UKPCB",Rishikesh,Uttarakhand,3,54,0
"Asansol Court Area, Asansol - WBPCB",Asansol,West Bengal,3,218,0
"Evelyn Lodge, Asansol - WBPCB",Asansol,West Bengal,3,239,0
"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,3,216,0
"Trivenidevi Bhalotia College, Asansol - WBPCB",Asansol,West Bengal,3,272,0
"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,3,223,0
"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,3,270,0
"PCBL Residential Complex, Durgapur - WBPCB",Durgapur,West Bengal,3,279,0
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",Durgapur,West Bengal,3,191,0
"Priyambada Housing Estate, Haldia - WBPCB",Haldia,West Bengal,3,157,0
"Belur Math, Howrah - WBPCB",Howrah,West Bengal,3,165,0
"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,3,260,0
"Dasnagar, Howrah - WBPCB",Howrah,West Bengal,3,265,0
"Ghusuri, Howrah - WBPCB",Howrah,West Bengal,3,311,0
"Padmapukur, Howrah - WBPCB",Howrah,West Bengal,3,261,0
"Ballygunge, Kolkata - WBPCB",Kolkata,West Bengal,3,182,0
"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,3,142,0
"Fort William, Kolkata - WBPCB",Kolkata,West Bengal,3,199,0
"Jadavpur, Kolkata - WBPCB",Kolkata,West Bengal,3,138,0
"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,West Bengal,3,135,0
"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,West Bengal,3,124,0
"Victoria, Kolkata - WBPCB",Kolkata,West Bengal,3,155,0
"Ward-32 Bapupara, Siliguri - WBPCB",Siliguri,West Bengal,3,68,0
"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,4,107,0
"Gulzarpet, Anantapur - APPCB",Anantapur,Andhra Pradesh,4,117,0
"Gangineni Cheruvu, Chittoor - APPCB",Chittoor,Andhra Pradesh,4,105,0
"Yerramukkapalli, Kadapa - APPCB",Kadapa,Andhra Pradesh,4,108,0
"Anand Kala Kshetram, Rajamahendravaram - APPCB",Rajamahendravaram,Andhra Pradesh,4,156,0
"Tirumala, Tirupati - APPCB",Tirupati,Andhra Pradesh,4,139,0
"Vaikuntapuram, Tirupati - APPCB",Tirupati,Andhra Pradesh,4,105,0
"HB Colony, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,4,64,0
"Kanuru, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,4,63,0
"Rajiv Gandhi Park, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,4,63,0
"Rajiv Nagar, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,4,55,0
"GVM Corporation, Visakhapatnam - APPCB",Visakhapatnam,Andhra Pradesh,4,179,0
"Naharlagun, Naharlagun - APSPCB",Naharlagun,Arunachal Pradesh,4,61,0
"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,4,282,0
"IITG, Guwahati - PCBA",Guwahati,Assam,4,106,0
"LGBI Airport, Guwahati - PCBA",Guwahati,Assam,4,112,0
"Pan Bazaar, Guwahati - PCBA",Guwahati,Assam,4,55,0
"Railway Colony, Guwahati - PCBA",Guwahati,Assam,4,101,0
"Christianpatty, Nagaon - PCBA",Nagaon,Assam,4,52,0
"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,4,133,0
"Tarapur, Silchar - PCBA",Silchar,Assam,4,56,0
"Girls College, Sivasagar - PCBA",Sivasagar,Assam,4,64,0
"Kharahiya Basti, Araria - BSPCB",Araria,Bihar,4,208,0
"New DM Office, Arrah - BSPCB",Arrah,Bihar,4,97,0
"Gurdeo Nagar, Aurangabad - BSPCB",Aurangabad,Bihar,4,202,0
"Lohiyanagar, Begusarai - BSPCB (Formerly known as DRCC Anandpur)",Begusarai,Bihar,4,256,0
"Kamalnath Nagar, Bettiah - BSPCB",Bettiah,Bihar,4,294,0
"DM Office_Kachari Chowk, Bhagalpur - BSPCB",Bhagalpur,Bihar,4,290,0
"Mayaganj, Bhagalpur - BSPCB",Bhagalpur,Bihar,4,297,0
"D M Colony, Bihar Sharif - BSPCB",Bihar Sharif,Bihar,4,218,0
"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",Buxar,Bihar,4,288,0
"Darshan Nagar, Chhapra - BSPCB",Chhapra,Bihar,4,202,0
"Town Hall - Lal Bagh, Darbhanga - BSPCB",Darbhanga,Bihar,4,238,0
"Collectorate, Gaya - BSPCB",Gaya,Bihar,4,260,0
"Kareemganj, Gaya - BSPCB",Gaya,Bihar,4,307,0
"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,4,91,0
"Industrial Area, Hajipur - BSPCB",Hajipur,Bihar,4,389,0
"Mirchaibari, Katihar - BSPCB",Katihar,Bihar,4,285,0
"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,4,179,0
"Forest Rest House, Manguraha - BSPCB",Manguraha,Bihar,4,136,0
"Gandak Colony, Motihari - BSPCB",Motihari,Bihar,4,227,0
"Town Hall, Munger - BSPCB",Munger,Bihar,4,249,0
"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,4,420,0
"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,4,244,0
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,4,246,0
"DRM Office Danapur, Patna - BSPCB",Patna,Bihar,4,274,0
"Govt. High School Shikarpur, Patna - BSPCB",Patna,Bihar,4,178,0
"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,4,264,0
"Muradpur, Patna - BSPCB",Patna,Bihar,4,289,0
"Rajbansi Nagar, Patna - BSPCB",Patna,Bihar,4,189,0
"Samanpura, Patna - BSPCB",Patna,Bihar,4,238,0
"Mariam Nagar, Purnia - BSPCB",Purnia,Bihar,4,235,0
"Dangi Tola, Rajgir - BSPCB",Rajgir,Bihar,4,238,0
"Police Line, Saharsa - BSPCB",Saharsa,Bihar,4,236,0
"DM Office_Kasipur, Samastipur - BSPCB",Samastipur,Bihar,4,236,0
"Dada Peer, Sasaram - BSPCB",Sasaram,Bihar,4,224,0
"Chitragupta Nagar, Siwan - BSPCB",Siwan,Bihar,4,121,0
"Sector 22, Chandigarh - CPCC",Chandigarh,Chandigarh,4,186,0
"Sector-25, Chandigarh - CPCC",Chandigarh,Chandigarh,4,152,0
